filename,name,xmin,xmax,ymin,ymax
levle1_395.jpg,fore,1497,1650,3071,3240
levle1_395.jpg,fore,1336,1443,3064,3225
levle1_395.jpg,fore,1306,1459,2934,3079
levle1_395.jpg,fore,731,922,2911,2995
levle1_395.jpg,fore,922,1099,2934,3140
levle1_396.jpg,fore,2440,2624,2083,2206
levle1_396.jpg,fore,2478,2670,2213,2343
levle1_396.jpg,fore,2003,2156,2221,2366
levle1_396.jpg,fore,1489,1658,2374,2481
levle1_396.jpg,fore,1696,1911,2949,3117
levle1_396.jpg,fore,1505,1643,3094,3209
levle1_397.jpg,fore,1313,1489,2934,3064
levle1_397.jpg,fore,1505,1673,2895,3064
levle1_397.jpg,fore,1267,1413,2221,2328
levle1_397.jpg,fore,2631,2815,1899,2045
levle1_397.jpg,fore,2493,2654,2052,2229
levle1_397.jpg,fore,1543,1727,1922,2137
levle1_397.jpg,fore,1306,1436,658,849
levle1_397.jpg,fore,2079,2271,734,903
levle1_398.jpg,fore,164,256,1953,2075
levle1_398.jpg,fore,240,432,2083,2290
levle1_398.jpg,fore,317,455,2443,2619
levle1_398.jpg,fore,432,639,2282,2512
levle1_398.jpg,fore,692,953,2014,2229
levle1_398.jpg,fore,738,899,2251,2389
levle1_398.jpg,fore,784,984,2458,2589
levle1_398.jpg,fore,769,922,2956,3148
levle1_398.jpg,fore,1137,1306,2366,2635
levle1_399.jpg,fore,470,547,1815,1968
levle1_399.jpg,fore,302,486,2091,2267
levle1_399.jpg,fore,202,355,1937,2106
levle1_399.jpg,fore,463,493,2129,2144
levle1_399.jpg,fore,800,991,2075,2244
levle1_399.jpg,fore,784,938,2251,2374
levle1_399.jpg,fore,861,1007,2474,2589
levle1_399.jpg,fore,1443,1551,3102,3225
levle1_399.jpg,fore,1528,1696,2857,3010
levle1_4.jpg,fore,58,97,207,228
levle1_4.jpg,fore,62,101,149,186
levle1_4.jpg,fore,79,112,125,148
levle1_4.jpg,fore,98,139,295,329
levle1_4.jpg,fore,103,142,340,370
levle1_4.jpg,fore,114,150,371,394
levle1_4.jpg,fore,73,104,351,400
levle1_4.jpg,fore,171,202,354,390
levle1_4.jpg,fore,149,191,396,415
levle1_4.jpg,fore,195,222,412,439
levle1_4.jpg,fore,283,293,267,284
levle1_4.jpg,fore,165,217,161,205
levle1_4.jpg,fore,185,225,209,248
levle1_40.jpg,fore,1152,1290,2251,2366
levle1_40.jpg,fore,1306,1505,2336,2520
levle1_40.jpg,fore,1030,1229,2642,2819
levle1_40.jpg,fore,1045,1168,2520,2665
levle1_40.jpg,fore,991,1076,2428,2512
levle1_40.jpg,fore,1007,1129,2229,2389
levle1_40.jpg,fore,823,976,2236,2428
levle1_40.jpg,fore,1321,1413,1960,2114
levle1_40.jpg,fore,1543,1727,2183,2328
levle1_40.jpg,fore,1060,1214,1002,1232
levle1_400.jpg,fore,162,184,96,120
levle1_400.jpg,fore,304,345,309,335
levle1_400.jpg,fore,256,288,467,511
levle1_400.jpg,fore,141,174,480,523
levle1_400.jpg,fore,179,201,506,525
levle1_400.jpg,fore,134,167,521,564
levle1_400.jpg,fore,210,240,549,576
levle1_400.jpg,fore,251,290,188,224
levle1_401.jpg,fore,677,800,2527,2681
levle1_401.jpg,fore,838,907,2573,2757
levle1_401.jpg,fore,907,1045,2466,2604
levle1_401.jpg,fore,1083,1175,2642,2819
levle1_401.jpg,fore,1267,1451,2520,2727
levle1_401.jpg,fore,1658,1781,865,1048
levle1_401.jpg,fore,1896,1980,1592,1707
levle1_401.jpg,fore,2064,2179,696,834
levle1_402.jpg,fore,1221,1459,696,834
levle1_402.jpg,fore,2570,2746,2129,2313
levle1_403.jpg,fore,654,784,1531,1692
levle1_403.jpg,fore,792,922,2888,3048
levle1_403.jpg,fore,662,769,2842,2972
levle1_403.jpg,fore,524,662,2727,2872
levle1_403.jpg,fore,561,654,1163,1253
levle1_403.jpg,fore,1115,1215,2725,2812
levle1_404.jpg,fore,424,593,2757,2918
levle1_404.jpg,fore,692,838,2949,3117
levle1_404.jpg,fore,892,999,2987,3179
levle1_404.jpg,fore,984,1191,2995,3110
levle1_404.jpg,fore,1045,1168,3117,3194
levle1_404.jpg,fore,1014,1160,3194,3286
levle1_404.jpg,fore,1237,1390,3156,3278
levle1_405.jpg,fore,869,1014,842,964
levle1_405.jpg,fore,984,1145,581,681
levle1_405.jpg,fore,1482,1719,665,811
levle1_405.jpg,fore,2102,2302,558,665
levle1_405.jpg,fore,2202,2424,780,918
levle1_405.jpg,fore,1942,2110,2290,2451
levle1_405.jpg,fore,2417,2547,2213,2351
levle1_405.jpg,fore,2547,2693,2206,2313
levle1_405.jpg,fore,2647,2777,2313,2443
levle1_405.jpg,fore,2378,2562,2374,2535
levle1_406.jpg,fore,1773,1850,1409,1547
levle1_406.jpg,fore,1535,1704,750,887
levle1_406.jpg,fore,1658,1804,481,635
levle1_406.jpg,fore,792,876,734,910
levle1_406.jpg,fore,378,639,1186,1340
levle1_406.jpg,fore,447,585,1355,1478
levle1_406.jpg,fore,846,1022,2627,2742
levle1_406.jpg,fore,547,670,2773,2949
levle1_406.jpg,fore,999,1152,2328,2466
levle1_407.jpg,fore,1750,1926,2183,2313
levle1_407.jpg,fore,1926,2102,2106,2251
levle1_407.jpg,fore,2194,2363,2106,2236
levle1_407.jpg,fore,2440,2555,1807,1922
levle1_407.jpg,fore,2509,2639,1930,2060
levle1_407.jpg,fore,2079,2256,2282,2428
levle1_407.jpg,fore,1988,2148,2596,2727
levle1_408.jpg,fore,493,631,2236,2389
levle1_408.jpg,fore,662,823,2267,2382
levle1_408.jpg,fore,738,830,2037,2167
levle1_408.jpg,fore,830,938,2075,2190
levle1_408.jpg,fore,945,1068,2114,2282
levle1_408.jpg,fore,907,1068,895,1087
levle1_408.jpg,fore,1183,1382,2979,3156
levle1_408.jpg,fore,2049,2164,2037,2236
levle1_409.jpg,fore,1666,1857,865,995
levle1_409.jpg,fore,700,869,1340,1485
levle1_409.jpg,fore,953,1122,2412,2512
levle1_409.jpg,fore,899,991,2581,2742
levle1_409.jpg,fore,961,1091,2880,3025
levle1_409.jpg,fore,1083,1260,2796,2934
levle1_409.jpg,fore,792,961,2880,3002
levle1_41.jpg,fore,1850,1957,2075,2206
levle1_41.jpg,fore,1620,1804,1922,2075
levle1_41.jpg,fore,2034,2125,1822,1914
levle1_41.jpg,fore,1696,1811,2305,2420
levle1_41.jpg,fore,1566,1727,2297,2451
levle1_41.jpg,fore,1436,1604,2206,2374
levle1_41.jpg,fore,1099,1260,2213,2374
levle1_41.jpg,fore,976,1122,2374,2474
levle1_41.jpg,fore,1060,1191,2504,2642
levle1_41.jpg,fore,1206,1390,2397,2566
levle1_41.jpg,fore,1298,1420,2604,2734
levle1_410.jpg,fore,807,984,2543,2688
levle1_410.jpg,fore,647,823,2129,2290
levle1_410.jpg,fore,1091,1298,3217,3340
levle1_410.jpg,fore,1704,1865,3278,3424
levle1_410.jpg,fore,340,532,2221,2405
levle1_410.jpg,fore,1152,1298,780,926
levle1_411.jpg,fore,2424,2616,1761,1953
levle1_411.jpg,fore,2616,2769,1753,1907
levle1_411.jpg,fore,2317,2516,2022,2144
levle1_411.jpg,fore,2325,2516,2282,2443
levle1_411.jpg,fore,2210,2355,2849,2979
levle1_411.jpg,fore,1436,1620,3271,3424
levle1_411.jpg,fore,1704,1911,3232,3416
levle1_411.jpg,fore,2716,2823,2091,2221
levle1_412.jpg,fore,2432,2570,1225,1370
levle1_412.jpg,fore,2516,2647,1753,1853
levle1_412.jpg,fore,2547,2731,1899,2045
levle1_412.jpg,fore,2677,2823,2029,2160
levle1_412.jpg,fore,2348,2455,2589,2719
levle1_412.jpg,fore,2302,2455,2888,2964
levle1_412.jpg,fore,2662,2731,2481,2573
levle1_412.jpg,fore,2662,2861,2351,2520
levle1_412.jpg,fore,1122,1206,3202,3324
levle1_412.jpg,fore,1413,1589,3317,3370
levle1_413.jpg,fore,1842,1980,1071,1163
levle1_413.jpg,fore,547,639,2075,2213
levle1_413.jpg,fore,1083,1160,2681,2765
levle1_413.jpg,fore,1811,1880,1232,1286
levle1_414.jpg,fore,570,654,1485,1585
levle1_414.jpg,fore,1068,1237,2267,2389
levle1_414.jpg,fore,3,102,2650,2788
levle1_414.jpg,fore,294,371,2903,3025
levle1_414.jpg,fore,440,570,2949,3117
levle1_414.jpg,fore,953,1068,3033,3140
levle1_415.jpg,fore,1980,2064,956,1048
levle1_415.jpg,fore,1076,1168,635,773
levle1_415.jpg,fore,1267,1375,3056,3179
levle1_415.jpg,fore,999,1152,3140,3240
levle1_415.jpg,fore,1060,1175,3018,3156
levle1_415.jpg,fore,861,968,3186,3309
levle1_415.jpg,fore,1719,1834,3041,3148
levle1_416.jpg,fore,930,1122,1018,1217
levle1_416.jpg,fore,2394,2562,1501,1669
levle1_416.jpg,fore,2401,2631,1769,1899
levle1_416.jpg,fore,2394,2509,2251,2451
levle1_416.jpg,fore,2041,2271,3071,3179
levle1_416.jpg,fore,1145,1290,3209,3332
levle1_417.jpg,fore,2501,2693,1462,1654
levle1_417.jpg,fore,1390,1566,3133,3271
levle1_417.jpg,fore,1658,1819,3240,3393
levle1_417.jpg,fore,2440,2547,2826,3048
levle1_417.jpg,fore,2225,2371,2834,2995
levle1_417.jpg,fore,1512,1633,3339,3446
levle1_418.jpg,fore,1466,1673,3041,3163
levle1_418.jpg,fore,1083,1244,3133,3271
levle1_418.jpg,fore,869,968,2956,3102
levle1_418.jpg,fore,325,539,2535,2696
levle1_418.jpg,fore,1183,1352,918,1079
levle1_418.jpg,fore,1344,1436,1079,1171
levle1_418.jpg,fore,1612,1727,3217,3332
levle1_419.jpg,fore,1298,1413,1209,1363
levle1_419.jpg,fore,2608,2723,1960,2121
levle1_419.jpg,fore,2516,2662,2428,2589
levle1_419.jpg,fore,2325,2432,2297,2458
levle1_419.jpg,fore,2202,2332,2374,2512
levle1_419.jpg,fore,2309,2417,2550,2696
levle1_419.jpg,fore,2202,2371,2750,2911
levle1_419.jpg,fore,1443,1551,3110,3240
levle1_419.jpg,fore,1574,1773,2627,2834
levle1_42.jpg,fore,1037,1114,2328,2435
levle1_42.jpg,fore,1267,1428,2267,2366
levle1_42.jpg,fore,1206,1329,2374,2497
levle1_42.jpg,fore,1191,1298,2466,2604
levle1_42.jpg,fore,1106,1229,2512,2665
levle1_42.jpg,fore,1306,1436,2642,2796
levle1_42.jpg,fore,1482,1574,2267,2443
levle1_42.jpg,fore,1589,1696,2359,2520
levle1_42.jpg,fore,1704,1819,2397,2558
levle1_42.jpg,fore,1965,2041,2206,2359
levle1_42.jpg,fore,1727,1842,2045,2167
levle1_42.jpg,fore,838,1014,1018,1179
levle1_420.jpg,fore,547,662,1730,1891
levle1_420.jpg,fore,708,761,1117,1232
levle1_420.jpg,fore,677,876,1999,2160
levle1_420.jpg,fore,1007,1168,2497,2658
levle1_420.jpg,fore,1597,1735,2619,2742
levle1_420.jpg,fore,1252,1367,3163,3271
levle1_421.jpg,fore,815,976,535,719
levle1_421.jpg,fore,1850,2003,1163,1286
levle1_421.jpg,fore,1827,2003,1294,1470
levle1_421.jpg,fore,2225,2401,1133,1317
levle1_421.jpg,fore,2164,2302,1623,1776
levle1_421.jpg,fore,455,731,2037,2244
levle1_421.jpg,fore,1980,2095,1976,2152
levle1_422.jpg,fore,624,761,1301,1447
levle1_422.jpg,fore,731,907,1447,1524
levle1_422.jpg,fore,624,800,1531,1669
levle1_422.jpg,fore,876,1045,1692,1784
levle1_422.jpg,fore,899,1053,1945,2068
levle1_422.jpg,fore,769,1030,2129,2244
levle1_422.jpg,fore,1007,1145,2474,2581
levle1_422.jpg,fore,1375,1543,366,489
levle1_423.jpg,fore,830,953,757,895
levle1_423.jpg,fore,2440,2639,1562,1715
levle1_423.jpg,fore,1842,1934,2665,2773
levle1_423.jpg,fore,2194,2332,2842,3018
levle1_423.jpg,fore,2011,2164,2757,2926
levle1_423.jpg,fore,1942,2102,2313,2474
levle1_423.jpg,fore,2286,2401,2251,2366
levle1_423.jpg,fore,2532,2739,2305,2497
levle1_424.jpg,fore,738,838,2160,2274
levle1_424.jpg,fore,631,777,2022,2175
levle1_424.jpg,fore,332,470,2466,2627
levle1_424.jpg,fore,547,738,2451,2543
levle1_424.jpg,fore,585,692,2573,2688
levle1_424.jpg,fore,823,945,2543,2704
levle1_424.jpg,fore,1750,1965,734,910
levle1_425.jpg,fore,1275,1436,2137,2290
levle1_425.jpg,fore,1811,1988,512,719
levle1_425.jpg,fore,1397,1459,2642,2819
levle1_425.jpg,fore,1290,1359,2757,2888
levle1_425.jpg,fore,1214,1336,2520,2704
levle1_425.jpg,fore,731,815,1991,2121
levle1_426.jpg,fore,1735,1896,2320,2527
levle1_426.jpg,fore,1980,2233,2229,2382
levle1_426.jpg,fore,2256,2417,2091,2229
levle1_426.jpg,fore,2386,2631,2359,2543
levle1_426.jpg,fore,2440,2647,1976,2198
levle1_426.jpg,fore,2394,2570,1493,1654
levle1_427.jpg,fore,1742,1865,1064,1194
levle1_427.jpg,fore,1359,1535,811,1010
levle1_427.jpg,fore,1014,1198,987,1094
levle1_427.jpg,fore,1742,1827,2504,2627
levle1_427.jpg,fore,1965,2072,2688,2796
levle1_427.jpg,fore,1528,1666,3125,3271
levle1_427.jpg,fore,1420,1497,2765,2888
levle1_427.jpg,fore,2348,2478,2451,2627
levle1_427.jpg,fore,1152,1206,1171,1278
levle1_427.jpg,fore,1543,1658,2435,2589
levle1_428.jpg,fore,378,524,1416,1562
levle1_428.jpg,fore,317,386,1547,1692
levle1_428.jpg,fore,424,547,1746,1822
levle1_428.jpg,fore,409,516,1838,1914
levle1_428.jpg,fore,677,798,2539,2646
levle1_428.jpg,fore,453,571,1619,1722
levle1_429.jpg,fore,800,915,2596,2765
levle1_429.jpg,fore,984,1129,3240,3347
levle1_429.jpg,fore,1382,1589,3294,3363
levle1_429.jpg,fore,1620,1689,3347,3447
levle1_429.jpg,fore,1811,1919,3064,3179
levle1_429.jpg,fore,1911,1988,3010,3171
levle1_429.jpg,fore,1719,1865,2619,2757
levle1_429.jpg,fore,1712,1834,3133,3271
levle1_43.jpg,fore,2118,2256,2022,2160
levle1_43.jpg,fore,1942,2087,1884,2075
levle1_43.jpg,fore,1949,2102,2137,2221
levle1_43.jpg,fore,1857,1934,2244,2351
levle1_43.jpg,fore,1719,1804,2152,2274
levle1_43.jpg,fore,1949,2041,2290,2374
levle1_43.jpg,fore,1451,1558,2274,2389
levle1_43.jpg,fore,1428,1558,2382,2504
levle1_43.jpg,fore,1275,1405,2274,2397
levle1_43.jpg,fore,1574,1689,2558,2681
levle1_430.jpg,fore,2539,2731,2420,2558
levle1_430.jpg,fore,2578,2792,2581,2727
levle1_430.jpg,fore,1988,2164,2826,2979
levle1_430.jpg,fore,1934,2018,2987,3179
levle1_430.jpg,fore,1244,1413,3033,3179
levle1_430.jpg,fore,1137,1359,2106,2305
levle1_431.jpg,fore,2447,2547,2466,2596
levle1_431.jpg,fore,2470,2685,2604,2819
levle1_431.jpg,fore,1750,1926,2834,3010
levle1_431.jpg,fore,1995,2133,2796,2895
levle1_431.jpg,fore,2187,2348,3171,3332
levle1_431.jpg,fore,1397,1558,3002,3117
levle1_431.jpg,fore,1543,1696,3317,3455
levle1_431.jpg,fore,1114,1229,2098,2236
levle1_432.jpg,fore,2263,2417,2405,2581
levle1_432.jpg,fore,2225,2463,2550,2819
levle1_432.jpg,fore,1229,1344,2926,3033
levle1_432.jpg,fore,1329,1436,3248,3347
levle1_432.jpg,fore,1206,1275,2014,2129
levle1_432.jpg,fore,945,1129,1937,2137
levle1_433.jpg,fore,1405,1528,3202,3347
levle1_433.jpg,fore,1459,1604,2811,2987
levle1_433.jpg,fore,2248,2432,2359,2481
levle1_433.jpg,fore,2317,2501,2512,2688
levle1_433.jpg,fore,1160,1298,1999,2167
levle1_433.jpg,fore,976,1106,1945,2083
levle1_434.jpg,fore,1252,1375,933,1102
levle1_434.jpg,fore,386,509,2535,2734
levle1_434.jpg,fore,486,631,2911,2979
levle1_434.jpg,fore,670,830,3033,3202
levle1_434.jpg,fore,853,945,2865,3064
levle1_434.jpg,fore,1083,1267,2750,2857
levle1_434.jpg,fore,1214,1336,2911,3025
levle1_434.jpg,fore,1007,1129,3064,3240
levle1_434.jpg,fore,1221,1375,3125,3278
levle1_434.jpg,fore,1857,1972,2995,3140
levle1_434.jpg,fore,1781,1926,3179,3324
levle1_434.jpg,fore,1627,1819,3248,3424
levle1_435.jpg,fore,486,631,2650,2773
levle1_435.jpg,fore,608,700,2788,2888
levle1_435.jpg,fore,601,708,2995,3140
levle1_435.jpg,fore,1014,1145,2711,2872
levle1_435.jpg,fore,1106,1198,2964,3064
levle1_435.jpg,fore,892,1037,3033,3186
levle1_435.jpg,fore,1106,1290,3125,3278
levle1_435.jpg,fore,1819,1980,3041,3102
levle1_435.jpg,fore,1742,1926,3179,3309
levle1_435.jpg,fore,1589,1827,3286,3432
levle1_436.jpg,fore,294,417,2489,2581
levle1_436.jpg,fore,378,524,2642,2757
levle1_436.jpg,fore,876,961,2765,2865
levle1_436.jpg,fore,715,823,2895,3025
levle1_436.jpg,fore,892,984,2972,3133
levle1_436.jpg,fore,1443,1543,3194,3309
levle1_436.jpg,fore,371,509,2842,2987
levle1_437.jpg,fore,486,593,2535,2665
levle1_437.jpg,fore,516,601,2788,2865
levle1_437.jpg,fore,838,938,2995,3117
levle1_437.jpg,fore,976,1091,2842,2956
levle1_437.jpg,fore,1566,1727,3263,3363
levle1_437.jpg,fore,1040,1167,3098,3205
levle1_439.jpg,fore,922,999,2175,2290
levle1_439.jpg,fore,1198,1344,2221,2313
levle1_439.jpg,fore,662,800,1983,2106
levle1_439.jpg,fore,1489,1643,2412,2535
levle1_439.jpg,fore,2057,2171,2006,2121
levle1_439.jpg,fore,1589,1742,2734,2888
levle1_44.jpg,fore,1060,1152,589,704
levle1_44.jpg,fore,1114,1229,2144,2297
levle1_44.jpg,fore,1175,1313,2420,2589
levle1_44.jpg,fore,1390,1566,2397,2581
levle1_44.jpg,fore,1459,1612,2160,2305
levle1_44.jpg,fore,1612,1742,1953,2121
levle1_44.jpg,fore,1819,1942,2037,2175
levle1_440.jpg,fore,2746,2823,1853,1976
levle1_440.jpg,fore,2624,2762,1669,1830
levle1_440.jpg,fore,2118,2225,2129,2259
levle1_440.jpg,fore,2348,2455,2206,2336
levle1_440.jpg,fore,2202,2325,2558,2665
levle1_440.jpg,fore,1850,1995,2750,2895
levle1_440.jpg,fore,2256,2363,2673,2796
levle1_440.jpg,fore,2363,2463,2773,2857
levle1_440.jpg,fore,2463,2570,2581,2696
levle1_440.jpg,fore,2486,2616,2696,2780
levle1_440.jpg,fore,2601,2754,2474,2604
levle1_440.jpg,fore,2624,2746,2359,2481
levle1_441.jpg,fore,2041,2133,2144,2267
levle1_441.jpg,fore,2240,2394,2206,2320
levle1_441.jpg,fore,2585,2708,1654,1830
levle1_441.jpg,fore,2248,2355,2658,2811
levle1_441.jpg,fore,2194,2378,2934,3033
levle1_441.jpg,fore,2509,2601,2673,2780
levle1_441.jpg,fore,2363,2440,2750,2888
levle1_441.jpg,fore,2562,2693,2458,2581
levle1_441.jpg,fore,2784,2876,2366,2497
levle1_441.jpg,fore,2302,2493,3117,3271
levle1_441.jpg,fore,2493,2601,2995,3117
levle1_442.jpg,fore,501,585,1907,2022
levle1_442.jpg,fore,547,708,2213,2359
levle1_442.jpg,fore,555,677,2374,2504
levle1_442.jpg,fore,202,332,2489,2596
levle1_442.jpg,fore,225,386,2589,2734
levle1_442.jpg,fore,715,846,2619,2711
levle1_442.jpg,fore,991,1099,2964,3110
levle1_442.jpg,fore,861,984,2750,2842
levle1_442.jpg,fore,409,601,2842,3018
levle1_442.jpg,fore,1214,1329,3140,3240
levle1_443.jpg,fore,884,1007,1278,1416
levle1_443.jpg,fore,486,647,1569,1669
levle1_443.jpg,fore,631,761,1861,2006
levle1_443.jpg,fore,516,654,2282,2435
levle1_443.jpg,fore,524,715,2466,2596
levle1_443.jpg,fore,424,555,2573,2673
levle1_443.jpg,fore,685,830,2167,2328
levle1_443.jpg,fore,692,792,2351,2420
levle1_443.jpg,fore,830,953,2382,2520
levle1_443.jpg,fore,876,976,2650,2734
levle1_443.jpg,fore,1106,1244,3056,3171
levle1_444.jpg,fore,3217,3384,932,1125
levle1_444.jpg,fore,3253,3358,2073,2169
levle1_444.jpg,fore,3437,3542,2187,2336
levle1_444.jpg,fore,3568,3630,2459,2608
levle1_444.jpg,fore,3674,3761,2424,2546
levle1_444.jpg,fore,3095,3226,2397,2529
levle1_445.jpg,fore,2470,2562,2359,2466
levle1_445.jpg,fore,2156,2279,2765,2911
levle1_445.jpg,fore,2570,2654,2106,2221
levle1_445.jpg,fore,2838,2907,2144,2313
levle1_445.jpg,fore,1558,1666,1416,1539
levle1_445.jpg,fore,2585,2662,2198,2328
levle1_446.jpg,fore,1443,1643,527,696
levle1_446.jpg,fore,2233,2424,1071,1278
levle1_446.jpg,fore,2263,2455,1945,2037
levle1_446.jpg,fore,2340,2478,2029,2160
levle1_446.jpg,fore,2164,2302,2198,2336
levle1_446.jpg,fore,2302,2432,2290,2412
levle1_446.jpg,fore,2547,2662,2397,2497
levle1_446.jpg,fore,1919,2095,2397,2619
levle1_446.jpg,fore,2095,2279,2481,2650
levle1_446.jpg,fore,2263,2378,2673,2765
levle1_446.jpg,fore,2455,2601,2673,2803
levle1_446.jpg,fore,1781,2041,3033,3179
levle1_447.jpg,fore,1390,1520,619,803
levle1_447.jpg,fore,2179,2371,359,535
levle1_447.jpg,fore,2225,2355,1056,1278
levle1_447.jpg,fore,2371,2601,895,1094
levle1_447.jpg,fore,2217,2363,1976,2068
levle1_447.jpg,fore,2309,2440,2052,2144
levle1_447.jpg,fore,2148,2294,2183,2343
levle1_447.jpg,fore,2294,2470,2267,2451
levle1_447.jpg,fore,2125,2286,2474,2619
levle1_447.jpg,fore,1926,2072,2535,2681
levle1_447.jpg,fore,2486,2616,2374,2466
levle1_447.jpg,fore,2233,2363,2650,2780
levle1_447.jpg,fore,2861,3014,2658,2780
levle1_448.jpg,fore,968,1129,1071,1263
levle1_448.jpg,fore,1152,1252,1148,1286
levle1_448.jpg,fore,1367,1535,1255,1478
levle1_448.jpg,fore,1788,1903,328,489
levle1_448.jpg,fore,2562,2769,857,1025
levle1_448.jpg,fore,2624,2762,658,796
levle1_448.jpg,fore,1804,1926,2489,2612
levle1_448.jpg,fore,1198,1298,1968,2175
levle1_448.jpg,fore,1152,1359,2213,2351
levle1_448.jpg,fore,1091,1191,2029,2206
levle1_448.jpg,fore,976,1099,2083,2259
levle1_448.jpg,fore,2309,2440,3087,3255
levle1_448.jpg,fore,1995,2095,3048,3232
levle1_449.jpg,fore,1773,1850,374,458
levle1_449.jpg,fore,861,968,1133,1340
levle1_449.jpg,fore,1122,1267,1953,2114
levle1_449.jpg,fore,922,1037,2006,2160
levle1_449.jpg,fore,754,938,2267,2382
levle1_449.jpg,fore,869,999,2405,2596
levle1_449.jpg,fore,1183,1451,2175,2389
levle1_449.jpg,fore,1528,1673,2941,3094
levle1_45.jpg,fore,984,1106,1294,1432
levle1_45.jpg,fore,784,938,1370,1524
levle1_45.jpg,fore,1873,2041,527,612
levle1_45.jpg,fore,1888,2072,788,1025
levle1_45.jpg,fore,861,1030,2198,2305
levle1_45.jpg,fore,861,999,2320,2420
levle1_45.jpg,fore,1014,1175,2297,2428
levle1_45.jpg,fore,1037,1183,2435,2535
levle1_45.jpg,fore,1068,1290,2527,2704
levle1_45.jpg,fore,1229,1306,2282,2435
levle1_45.jpg,fore,1420,1505,2359,2520
levle1_45.jpg,fore,1497,1643,2305,2443
levle1_45.jpg,fore,1551,1666,2458,2642
levle1_450.jpg,fore,1114,1298,1294,1439
levle1_450.jpg,fore,2225,2440,658,842
levle1_450.jpg,fore,1934,2118,497,696
levle1_450.jpg,fore,2601,2784,635,887
levle1_450.jpg,fore,1221,1428,2052,2183
levle1_450.jpg,fore,1091,1206,2037,2190
levle1_450.jpg,fore,984,1214,2443,2596
levle1_450.jpg,fore,1911,2087,2489,2673
levle1_451.jpg,fore,185,225,602,653
levle1_451.jpg,fore,306,356,625,673
levle1_451.jpg,fore,248,298,653,698
levle1_451.jpg,fore,240,278,618,660
levle1_451.jpg,fore,261,293,544,575
levle1_451.jpg,fore,233,253,512,575
levle1_451.jpg,fore,281,311,469,534
levle1_451.jpg,fore,137,175,413,439
levle1_451.jpg,fore,190,228,408,433
levle1_451.jpg,fore,152,190,368,398
levle1_452.jpg,fore,251,285,248,278
levle1_452.jpg,fore,239,259,214,237
levle1_452.jpg,fore,255,276,98,117
levle1_452.jpg,fore,251,275,77,94
levle1_452.jpg,fore,276,295,80,101
levle1_452.jpg,fore,300,310,98,117
levle1_452.jpg,fore,333,357,36,55
levle1_453.jpg,fore,748,805,355,400
levle1_453.jpg,fore,728,796,221,269
levle1_453.jpg,fore,629,688,241,284
levle1_453.jpg,fore,589,632,272,326
levle1_453.jpg,fore,643,680,295,343
levle1_453.jpg,fore,546,603,573,619
levle1_453.jpg,fore,436,464,630,687
levle1_453.jpg,fore,515,552,636,701
levle1_453.jpg,fore,558,620,641,729
levle1_453.jpg,fore,507,620,709,766
levle1_453.jpg,fore,583,660,803,840
levle1_453.jpg,fore,476,524,809,857
levle1_453.jpg,fore,524,606,829,897
levle1_453.jpg,fore,484,546,355,386
levle1_453.jpg,fore,512,583,426,477
levle1_453.jpg,fore,581,654,448,528
levle1_454.jpg,fore,1758,1988,1945,2022
levle1_454.jpg,fore,2486,2570,2144,2236
levle1_454.jpg,fore,2509,2647,2535,2665
levle1_454.jpg,fore,2440,2593,2389,2520
levle1_454.jpg,fore,2746,2892,2520,2635
levle1_454.jpg,fore,2562,2754,1776,1999
levle1_455.jpg,fore,401,585,1478,1623
levle1_455.jpg,fore,233,394,2359,2550
levle1_455.jpg,fore,524,731,2435,2581
levle1_455.jpg,fore,700,869,2152,2328
levle1_455.jpg,fore,294,440,2796,2926
levle1_455.jpg,fore,907,1099,2550,2696
levle1_456.jpg,fore,1827,1949,780,895
levle1_456.jpg,fore,2125,2317,796,926
levle1_456.jpg,fore,2677,2807,2022,2229
levle1_456.jpg,fore,1903,2072,3056,3255
levle1_456.jpg,fore,1397,1520,2964,3094
levle1_456.jpg,fore,1834,2011,2926,3079
levle1_456.jpg,fore,2608,2792,2428,2642
levle1_457.jpg,fore,1535,1758,2987,3156
levle1_457.jpg,fore,1735,1804,2443,2535
levle1_457.jpg,fore,2095,2225,2719,2780
levle1_457.jpg,fore,953,1137,1117,1232
levle1_458.jpg,fore,1160,1290,1286,1439
levle1_458.jpg,fore,1198,1336,1133,1263
levle1_458.jpg,fore,1283,1436,1041,1133
levle1_458.jpg,fore,1060,1160,1432,1592
levle1_458.jpg,fore,2164,2256,2520,2658
levle1_458.jpg,fore,2256,2348,2435,2596
levle1_458.jpg,fore,2501,2578,2359,2504
levle1_458.jpg,fore,2555,2677,2198,2351
levle1_458.jpg,fore,2578,2670,2343,2435
levle1_458.jpg,fore,2424,2616,2566,2711
levle1_459.jpg,fore,2148,2271,2328,2458
levle1_459.jpg,fore,2087,2171,2397,2512
levle1_459.jpg,fore,2355,2509,2183,2328
levle1_459.jpg,fore,2455,2624,2060,2213
levle1_459.jpg,fore,2371,2593,2336,2604
levle1_459.jpg,fore,976,1060,1087,1179
levle1_459.jpg,fore,1037,1129,1171,1248
levle1_46.jpg,fore,662,792,1340,1470
levle1_46.jpg,fore,792,961,1209,1332
levle1_46.jpg,fore,884,1014,1317,1439
levle1_46.jpg,fore,1543,1712,734,926
levle1_46.jpg,fore,1719,1934,834,995
levle1_46.jpg,fore,1574,1796,474,619
